longitude,latitude,timestamp
-74.19163,40.68833,2023-12-10T08:41:56Z
-74.19159,40.68837,2023-12-10T08:41:57Z
-74.19156,40.68842,2023-12-10T08:41:57Z
-74.19153,40.68846,2023-12-10T08:41:57Z
-74.19152,40.68851,2023-12-10T08:41:58Z
-74.1914,40.68885,2023-12-10T08:42:00Z
-74.19137,40.68897,2023-12-10T08:42:01Z
-74.19136,40.68901,2023-12-10T08:42:01Z
-74.19135,40.68904,2023-12-10T08:42:01Z
-74.19135,40.68908,2023-12-10T08:42:01Z
-74.19134,40.68912,2023-12-10T08:42:02Z
-74.19135,40.68915,2023-12-10T08:42:02Z
-74.19135,40.68919,2023-12-10T08:42:02Z
-74.19136,40.68923,2023-12-10T08:42:02Z
-74.19137,40.68926,2023-12-10T08:42:03Z
-74.19146,40.68951,2023-12-10T08:42:04Z
-74.19148,40.68955,2023-12-10T08:42:05Z
-74.19149,40.6896,2023-12-10T08:42:05Z
-74.1915,40.68964,2023-12-10T08:42:05Z
-74.1915,40.68969,2023-12-10T08:42:06Z
-74.19151,40.68973,2023-12-10T08:42:06Z
